,lab_id,norm_type,plate_num,plate_row,assay_version_id,plate_col,optical_density,conc,inhibitor,map_version_id
13014,10326,Blank 490,3,G,OHSU_HNSCC_derm001,14,0.473,0.0411522633744856,TAK-659,OHSU_HNSCC_derm001
13015,10326,Blank 490,3,H,OHSU_HNSCC_derm001,14,0.468,0.0411522633744856,Brigatinib,OHSU_HNSCC_derm001
13016,10326,Blank 490,3,I,OHSU_HNSCC_derm001,14,0.348,0.0411522633744856,BIBW-2992 (EGFR irrev.),OHSU_HNSCC_derm001
13017,10326,Blank 490,3,J,OHSU_HNSCC_derm001,14,0.518,0.0411522633744856,Lestaurtinib (CEP-701),OHSU_HNSCC_derm001
13018,10326,Blank 490,3,K,OHSU_HNSCC_derm001,14,0.538,0.0411522633744856,Vorinostat,OHSU_HNSCC_derm001
13019,10326,Blank 490,3,L,OHSU_HNSCC_derm001,14,0.52,0.0411522633744856,Lenalidomide,OHSU_HNSCC_derm001
13020,10326,Blank 490,3,M,OHSU_HNSCC_derm001,14,0.57,0.0411522633744856,NVP-ADW742,OHSU_HNSCC_derm001
13021,10326,Blank 490,3,N,OHSU_HNSCC_derm001,14,0.522,0.0411522633744856,"Piceatannol (resveratrol metabolite, maybe more potent)",OHSU_HNSCC_derm001
13022,10326,Blank 490,3,O,OHSU_HNSCC_derm001,14,0.494,0.0411522633744856,Echinatin,OHSU_HNSCC_derm001
13023,10326,Blank 490,3,P,OHSU_HNSCC_derm001,14,0.001,0.0411522633744856,YM-155,OHSU_HNSCC_derm001
13024,10326,Blank 490,3,A,OHSU_HNSCC_derm001,15,0.377,0.013717421124828532,Anastrazole,OHSU_HNSCC_derm001
13025,10326,Blank 490,3,B,OHSU_HNSCC_derm001,15,0.42,0.013717421124828532,JNJ-28312141 ,OHSU_HNSCC_derm001
13026,10326,Blank 490,3,C,OHSU_HNSCC_derm001,15,0.445,0.013717421124828532,Genistein,OHSU_HNSCC_derm001
13027,10326,Blank 490,3,D,OHSU_HNSCC_derm001,15,0.464,0.013717421124828532,Abscisic acid,OHSU_HNSCC_derm001
13028,10326,Blank 490,3,E,OHSU_HNSCC_derm001,15,0.492,0.013717421124828532,Alisertib (MLN-8237),OHSU_HNSCC_derm001
13029,10326,Blank 490,3,F,OHSU_HNSCC_derm001,15,0.521,0.013717421124828532,Ruxolitinib,OHSU_HNSCC_derm001
13030,10326,Blank 490,3,G,OHSU_HNSCC_derm001,15,0.522,0.013717421124828532,TAK-659,OHSU_HNSCC_derm001
13031,10326,Blank 490,3,H,OHSU_HNSCC_derm001,15,0.486,0.013717421124828532,Brigatinib,OHSU_HNSCC_derm001
13032,10326,Blank 490,3,I,OHSU_HNSCC_derm001,15,0.353,0.013717421124828532,BIBW-2992 (EGFR irrev.),OHSU_HNSCC_derm001
13033,10326,Blank 490,3,J,OHSU_HNSCC_derm001,15,0.523,0.013717421124828532,Lestaurtinib (CEP-701),OHSU_HNSCC_derm001
13034,10326,Blank 490,3,K,OHSU_HNSCC_derm001,15,0.546,0.013717421124828532,Vorinostat,OHSU_HNSCC_derm001
13035,10326,Blank 490,3,L,OHSU_HNSCC_derm001,15,0.529,0.013717421124828532,Lenalidomide,OHSU_HNSCC_derm001
13036,10326,Blank 490,3,M,OHSU_HNSCC_derm001,15,0.541,0.013717421124828532,NVP-ADW742,OHSU_HNSCC_derm001
13037,10326,Blank 490,3,N,OHSU_HNSCC_derm001,15,0.52,0.013717421124828532,"Piceatannol (resveratrol metabolite, maybe more potent)",OHSU_HNSCC_derm001
13038,10326,Blank 490,3,O,OHSU_HNSCC_derm001,15,0.502,0.013717421124828532,Echinatin,OHSU_HNSCC_derm001
13039,10326,Blank 490,3,P,OHSU_HNSCC_derm001,15,0.011,0.013717421124828532,YM-155,OHSU_HNSCC_derm001
13040,10326,Blank 490,3,A,OHSU_HNSCC_derm001,16,0.395,0,NONE,OHSU_HNSCC_derm001
13041,10326,Blank 490,3,B,OHSU_HNSCC_derm001,16,0.404,0,NONE,OHSU_HNSCC_derm001
13042,10326,Blank 490,3,C,OHSU_HNSCC_derm001,16,0.417,0,NONE,OHSU_HNSCC_derm001
13043,10326,Blank 490,3,D,OHSU_HNSCC_derm001,16,0.445,0,NONE,OHSU_HNSCC_derm001
13044,10326,Blank 490,3,E,OHSU_HNSCC_derm001,16,0.497,0,NONE,OHSU_HNSCC_derm001
13045,10326,Blank 490,3,F,OHSU_HNSCC_derm001,16,0.507,0,NONE,OHSU_HNSCC_derm001
13046,10326,Blank 490,3,G,OHSU_HNSCC_derm001,16,0.336,0,NONE,OHSU_HNSCC_derm001
13047,10326,Blank 490,3,H,OHSU_HNSCC_derm001,16,0.002,10,F-S-V,OHSU_HNSCC_derm001
13048,10326,Blank 490,3,I,OHSU_HNSCC_derm001,16,0.524,0,NONE,OHSU_HNSCC_derm001
13049,10326,Blank 490,3,J,OHSU_HNSCC_derm001,16,0.49,0,NONE,OHSU_HNSCC_derm001
13050,10326,Blank 490,3,K,OHSU_HNSCC_derm001,16,0.514,0,NONE,OHSU_HNSCC_derm001
13051,10326,Blank 490,3,L,OHSU_HNSCC_derm001,16,0.564,0,NONE,OHSU_HNSCC_derm001
13052,10326,Blank 490,3,M,OHSU_HNSCC_derm001,16,0.535,0,NONE,OHSU_HNSCC_derm001
13053,10326,Blank 490,3,N,OHSU_HNSCC_derm001,16,0.524,0,NONE,OHSU_HNSCC_derm001
13054,10326,Blank 490,3,O,OHSU_HNSCC_derm001,16,0.527,0,NONE,OHSU_HNSCC_derm001
13055,10326,Blank 490,3,P,OHSU_HNSCC_derm001,16,0.447,0,NONE,OHSU_HNSCC_derm001
13056,10326,Blank 490,3,A,OHSU_HNSCC_derm001,17,0.387,10,Herniarin (derivative of coumarin),OHSU_HNSCC_derm001
13057,10326,Blank 490,3,B,OHSU_HNSCC_derm001,17,0.401,10,Stevioside,OHSU_HNSCC_derm001
13058,10326,Blank 490,3,C,OHSU_HNSCC_derm001,17,0.423,10,Pemetrexed,OHSU_HNSCC_derm001
13059,10326,Blank 490,3,D,OHSU_HNSCC_derm001,17,0.08,10,Taselisib (GDC-0032),OHSU_HNSCC_derm001
13060,10326,Blank 490,3,E,OHSU_HNSCC_derm001,17,0.328,10,GSK-1838705A,OHSU_HNSCC_derm001
13061,10326,Blank 490,3,F,OHSU_HNSCC_derm001,17,-0.002,10;10,Ceritinib;Gefitinib,OHSU_HNSCC_derm001
13062,10326,Blank 490,3,G,OHSU_HNSCC_derm001,17,0.513,10,Imatinib,OHSU_HNSCC_derm001
13063,10326,Blank 490,3,H,OHSU_HNSCC_derm001,17,0.362,10,Trametinib,OHSU_HNSCC_derm001
13064,10326,Blank 490,3,I,OHSU_HNSCC_derm001,17,0.118,10,BEZ235,OHSU_HNSCC_derm001
13065,10326,Blank 490,3,J,OHSU_HNSCC_derm001,17,0.127,10,Saracatinib,OHSU_HNSCC_derm001
13066,10326,Blank 490,3,K,OHSU_HNSCC_derm001,17,0.626,10,I-BET 762,OHSU_HNSCC_derm001
13067,10326,Blank 490,3,L,OHSU_HNSCC_derm001,17,0.227,10,Neratinib (HKI-272),OHSU_HNSCC_derm001
13068,10326,Blank 490,3,M,OHSU_HNSCC_derm001,17,0.561,10,Ginsenoside Rb2,OHSU_HNSCC_derm001
13069,10326,Blank 490,3,N,OHSU_HNSCC_derm001,17,0.486,10,Crizotinib,OHSU_HNSCC_derm001
13070,10326,Blank 490,3,O,OHSU_HNSCC_derm001,17,0.331,10,MGCD-265,OHSU_HNSCC_derm001
13071,10326,Blank 490,3,P,OHSU_HNSCC_derm001,17,0.206,10,Erlotinib,OHSU_HNSCC_derm001
13072,10326,Blank 490,3,A,OHSU_HNSCC_derm001,18,0.398,3.3333333333333335,Herniarin (derivative of coumarin),OHSU_HNSCC_derm001
13073,10326,Blank 490,3,B,OHSU_HNSCC_derm001,18,0.422,3.3333333333333335,Stevioside,OHSU_HNSCC_derm001
13074,10326,Blank 490,3,C,OHSU_HNSCC_derm001,18,0.409,3.3333333333333335,Pemetrexed,OHSU_HNSCC_derm001
13075,10326,Blank 490,3,D,OHSU_HNSCC_derm001,18,0.082,3.3333333333333335,Taselisib (GDC-0032),OHSU_HNSCC_derm001
13076,10326,Blank 490,3,E,OHSU_HNSCC_derm001,18,0.414,3.3333333333333335,GSK-1838705A,OHSU_HNSCC_derm001
13077,10326,Blank 490,3,F,OHSU_HNSCC_derm001,18,0.174,3.33333;3.33333,Ceritinib;Gefitinib,OHSU_HNSCC_derm001
13078,10326,Blank 490,3,G,OHSU_HNSCC_derm001,18,0.513,3.3333333333333335,Imatinib,OHSU_HNSCC_derm001
13079,10326,Blank 490,3,H,OHSU_HNSCC_derm001,18,0.401,3.3333333333333335,Trametinib,OHSU_HNSCC_derm001
13080,10326,Blank 490,3,I,OHSU_HNSCC_derm001,18,0.127,3.3333333333333335,BEZ235,OHSU_HNSCC_derm001
13081,10326,Blank 490,3,J,OHSU_HNSCC_derm001,18,0.292,3.3333333333333335,Saracatinib,OHSU_HNSCC_derm001
13082,10326,Blank 490,3,K,OHSU_HNSCC_derm001,18,0.676,3.3333333333333335,I-BET 762,OHSU_HNSCC_derm001
13083,10326,Blank 490,3,L,OHSU_HNSCC_derm001,18,0.227,3.3333333333333335,Neratinib (HKI-272),OHSU_HNSCC_derm001
13084,10326,Blank 490,3,M,OHSU_HNSCC_derm001,18,0.541,3.3333333333333335,Ginsenoside Rb2,OHSU_HNSCC_derm001
13085,10326,Blank 490,3,N,OHSU_HNSCC_derm001,18,0.559,3.3333333333333335,Crizotinib,OHSU_HNSCC_derm001
13086,10326,Blank 490,3,O,OHSU_HNSCC_derm001,18,0.402,3.3333333333333335,MGCD-265,OHSU_HNSCC_derm001
13087,10326,Blank 490,3,P,OHSU_HNSCC_derm001,18,0.247,3.3333333333333335,Erlotinib,OHSU_HNSCC_derm001
13088,10326,Blank 490,3,A,OHSU_HNSCC_derm001,19,0.384,1.1111111111111112,Herniarin (derivative of coumarin),OHSU_HNSCC_derm001
13089,10326,Blank 490,3,B,OHSU_HNSCC_derm001,19,0.433,1.1111111111111112,Stevioside,OHSU_HNSCC_derm001
13090,10326,Blank 490,3,C,OHSU_HNSCC_derm001,19,0.435,1.1111111111111112,Pemetrexed,OHSU_HNSCC_derm001
13091,10326,Blank 490,3,D,OHSU_HNSCC_derm001,19,0.126,1.1111111111111112,Taselisib (GDC-0032),OHSU_HNSCC_derm001
13092,10326,Blank 490,3,E,OHSU_HNSCC_derm001,19,0.409,1.1111111111111112,GSK-1838705A,OHSU_HNSCC_derm001
13093,10326,Blank 490,3,F,OHSU_HNSCC_derm001,19,0.291,1.1111;1.11111,Ceritinib;Gefitinib,OHSU_HNSCC_derm001
13094,10326,Blank 490,3,G,OHSU_HNSCC_derm001,19,0.52,1.1111111111111112,Imatinib,OHSU_HNSCC_derm001
13095,10326,Blank 490,3,H,OHSU_HNSCC_derm001,19,0.411,1.1111111111111112,Trametinib,OHSU_HNSCC_derm001
13096,10326,Blank 490,3,I,OHSU_HNSCC_derm001,19,0.131,1.1111111111111112,BEZ235,OHSU_HNSCC_derm001
13097,10326,Blank 490,3,J,OHSU_HNSCC_derm001,19,0.479,1.1111111111111112,Saracatinib,OHSU_HNSCC_derm001
13098,10326,Blank 490,3,K,OHSU_HNSCC_derm001,19,0.679,1.1111111111111112,I-BET 762,OHSU_HNSCC_derm001
13099,10326,Blank 490,3,L,OHSU_HNSCC_derm001,19,0.222,1.1111111111111112,Neratinib (HKI-272),OHSU_HNSCC_derm001
13100,10326,Blank 490,3,M,OHSU_HNSCC_derm001,19,0.534,1.1111111111111112,Ginsenoside Rb2,OHSU_HNSCC_derm001
13101,10326,Blank 490,3,N,OHSU_HNSCC_derm001,19,0.545,1.1111111111111112,Crizotinib,OHSU_HNSCC_derm001
13102,10326,Blank 490,3,O,OHSU_HNSCC_derm001,19,0.433,1.1111111111111112,MGCD-265,OHSU_HNSCC_derm001
13103,10326,Blank 490,3,P,OHSU_HNSCC_derm001,19,0.28,1.1111111111111112,Erlotinib,OHSU_HNSCC_derm001
13104,10326,Blank 490,3,A,OHSU_HNSCC_derm001,20,0.367,0.3703703703703704,Herniarin (derivative of coumarin),OHSU_HNSCC_derm001
13105,10326,Blank 490,3,B,OHSU_HNSCC_derm001,20,0.378,0.3703703703703704,Stevioside,OHSU_HNSCC_derm001
13106,10326,Blank 490,3,C,OHSU_HNSCC_derm001,20,0.419,0.3703703703703704,Pemetrexed,OHSU_HNSCC_derm001
13107,10326,Blank 490,3,D,OHSU_HNSCC_derm001,20,0.204,0.3703703703703704,Taselisib (GDC-0032),OHSU_HNSCC_derm001
13108,10326,Blank 490,3,E,OHSU_HNSCC_derm001,20,0.462,0.3703703703703704,GSK-1838705A,OHSU_HNSCC_derm001
13109,10326,Blank 490,3,F,OHSU_HNSCC_derm001,20,0.313,0.37037;0.37037,Ceritinib;Gefitinib,OHSU_HNSCC_derm001
13110,10326,Blank 490,3,G,OHSU_HNSCC_derm001,20,0.524,0.3703703703703704,Imatinib,OHSU_HNSCC_derm001
13111,10326,Blank 490,3,H,OHSU_HNSCC_derm001,20,0.403,0.3703703703703704,Trametinib,OHSU_HNSCC_derm001
13112,10326,Blank 490,3,I,OHSU_HNSCC_derm001,20,0.167,0.3703703703703704,BEZ235,OHSU_HNSCC_derm001
13113,10326,Blank 490,3,J,OHSU_HNSCC_derm001,20,0.495,0.3703703703703704,Saracatinib,OHSU_HNSCC_derm001
13114,10326,Blank 490,3,K,OHSU_HNSCC_derm001,20,0.673,0.3703703703703704,I-BET 762,OHSU_HNSCC_derm001
13115,10326,Blank 490,3,L,OHSU_HNSCC_derm001,20,0.298,0.3703703703703704,Neratinib (HKI-272),OHSU_HNSCC_derm001
13116,10326,Blank 490,3,M,OHSU_HNSCC_derm001,20,0.535,0.3703703703703704,Ginsenoside Rb2,OHSU_HNSCC_derm001
13117,10326,Blank 490,3,N,OHSU_HNSCC_derm001,20,0.538,0.3703703703703704,Crizotinib,OHSU_HNSCC_derm001
13118,10326,Blank 490,3,O,OHSU_HNSCC_derm001,20,0.498,0.3703703703703704,MGCD-265,OHSU_HNSCC_derm001
13119,10326,Blank 490,3,P,OHSU_HNSCC_derm001,20,0.313,0.3703703703703704,Erlotinib,OHSU_HNSCC_derm001
13120,10326,Blank 490,3,A,OHSU_HNSCC_derm001,21,0.367,0.1234567901234568,Herniarin (derivative of coumarin),OHSU_HNSCC_derm001
13121,10326,Blank 490,3,B,OHSU_HNSCC_derm001,21,0.413,0.1234567901234568,Stevioside,OHSU_HNSCC_derm001
13122,10326,Blank 490,3,C,OHSU_HNSCC_derm001,21,0.428,0.1234567901234568,Pemetrexed,OHSU_HNSCC_derm001
13123,10326,Blank 490,3,D,OHSU_HNSCC_derm001,21,0.257,0.1234567901234568,Taselisib (GDC-0032),OHSU_HNSCC_derm001
13124,10326,Blank 490,3,E,OHSU_HNSCC_derm001,21,0.519,0.1234567901234568,GSK-1838705A,OHSU_HNSCC_derm001
13125,10326,Blank 490,3,F,OHSU_HNSCC_derm001,21,0.408,0.123456;0.123456,Ceritinib;Gefitinib,OHSU_HNSCC_derm001
13126,10326,Blank 490,3,G,OHSU_HNSCC_derm001,21,0.505,0.1234567901234568,Imatinib,OHSU_HNSCC_derm001
13127,10326,Blank 490,3,H,OHSU_HNSCC_derm001,21,0.408,0.1234567901234568,Trametinib,OHSU_HNSCC_derm001
13128,10326,Blank 490,3,I,OHSU_HNSCC_derm001,21,0.198,0.1234567901234568,BEZ235,OHSU_HNSCC_derm001
13129,10326,Blank 490,3,J,OHSU_HNSCC_derm001,21,0.516,0.1234567901234568,Saracatinib,OHSU_HNSCC_derm001
13130,10326,Blank 490,3,K,OHSU_HNSCC_derm001,21,0.572,0.1234567901234568,I-BET 762,OHSU_HNSCC_derm001
13131,10326,Blank 490,3,L,OHSU_HNSCC_derm001,21,0.277,0.1234567901234568,Neratinib (HKI-272),OHSU_HNSCC_derm001
13132,10326,Blank 490,3,M,OHSU_HNSCC_derm001,21,0.524,0.1234567901234568,Ginsenoside Rb2,OHSU_HNSCC_derm001
13133,10326,Blank 490,3,N,OHSU_HNSCC_derm001,21,0.512,0.1234567901234568,Crizotinib,OHSU_HNSCC_derm001
13134,10326,Blank 490,3,O,OHSU_HNSCC_derm001,21,0.498,0.1234567901234568,MGCD-265,OHSU_HNSCC_derm001
13135,10326,Blank 490,3,P,OHSU_HNSCC_derm001,21,0.368,0.1234567901234568,Erlotinib,OHSU_HNSCC_derm001
13136,10326,Blank 490,3,A,OHSU_HNSCC_derm001,22,0.349,0.0411522633744856,Herniarin (derivative of coumarin),OHSU_HNSCC_derm001
13137,10326,Blank 490,3,B,OHSU_HNSCC_derm001,22,0.387,0.0411522633744856,Stevioside,OHSU_HNSCC_derm001
13138,10326,Blank 490,3,C,OHSU_HNSCC_derm001,22,0.389,0.0411522633744856,Pemetrexed,OHSU_HNSCC_derm001
13139,10326,Blank 490,3,D,OHSU_HNSCC_derm001,22,0.313,0.0411522633744856,Taselisib (GDC-0032),OHSU_HNSCC_derm001
13140,10326,Blank 490,3,E,OHSU_HNSCC_derm001,22,0.486,0.0411522633744856,GSK-1838705A,OHSU_HNSCC_derm001
13141,10326,Blank 490,3,F,OHSU_HNSCC_derm001,22,0.435,0.04115226;0.0411526,Ceritinib;Gefitinib,OHSU_HNSCC_derm001
13142,10326,Blank 490,3,G,OHSU_HNSCC_derm001,22,0.489,0.0411522633744856,Imatinib,OHSU_HNSCC_derm001
13143,10326,Blank 490,3,H,OHSU_HNSCC_derm001,22,0.384,0.0411522633744856,Trametinib,OHSU_HNSCC_derm001
13144,10326,Blank 490,3,I,OHSU_HNSCC_derm001,22,0.3,0.0411522633744856,BEZ235,OHSU_HNSCC_derm001
13145,10326,Blank 490,3,J,OHSU_HNSCC_derm001,22,0.487,0.0411522633744856,Saracatinib,OHSU_HNSCC_derm001
13146,10326,Blank 490,3,K,OHSU_HNSCC_derm001,22,0.554,0.0411522633744856,I-BET 762,OHSU_HNSCC_derm001
13147,10326,Blank 490,3,L,OHSU_HNSCC_derm001,22,0.42,0.0411522633744856,Neratinib (HKI-272),OHSU_HNSCC_derm001
13148,10326,Blank 490,3,M,OHSU_HNSCC_derm001,22,0.523,0.0411522633744856,Ginsenoside Rb2,OHSU_HNSCC_derm001
13149,10326,Blank 490,3,N,OHSU_HNSCC_derm001,22,0.541,0.0411522633744856,Crizotinib,OHSU_HNSCC_derm001
13150,10326,Blank 490,3,O,OHSU_HNSCC_derm001,22,0.498,0.0411522633744856,MGCD-265,OHSU_HNSCC_derm001
13151,10326,Blank 490,3,P,OHSU_HNSCC_derm001,22,0.47,0.0411522633744856,Erlotinib,OHSU_HNSCC_derm001
13152,10326,Blank 490,3,A,OHSU_HNSCC_derm001,23,0.368,0.013717421124828532,Herniarin (derivative of coumarin),OHSU_HNSCC_derm001
13153,10326,Blank 490,3,B,OHSU_HNSCC_derm001,23,0.293,0.013717421124828532,Stevioside,OHSU_HNSCC_derm001
13154,10326,Blank 490,3,C,OHSU_HNSCC_derm001,23,0.449,0.013717421124828532,Pemetrexed,OHSU_HNSCC_derm001
13155,10326,Blank 490,3,D,OHSU_HNSCC_derm001,23,0.384,0.013717421124828532,Taselisib (GDC-0032),OHSU_HNSCC_derm001
13156,10326,Blank 490,3,E,OHSU_HNSCC_derm001,23,0.479,0.013717421124828532,GSK-1838705A,OHSU_HNSCC_derm001
13157,10326,Blank 490,3,F,OHSU_HNSCC_derm001,23,0.466,0.01371742;0.01371742,Ceritinib;Gefitinib,OHSU_HNSCC_derm001
13158,10326,Blank 490,3,G,OHSU_HNSCC_derm001,23,0.463,0.013717421124828532,Imatinib,OHSU_HNSCC_derm001
13159,10326,Blank 490,3,H,OHSU_HNSCC_derm001,23,0.451,0.013717421124828532,Trametinib,OHSU_HNSCC_derm001
13160,10326,Blank 490,3,I,OHSU_HNSCC_derm001,23,0.373,0.013717421124828532,BEZ235,OHSU_HNSCC_derm001
13161,10326,Blank 490,3,J,OHSU_HNSCC_derm001,23,0.487,0.013717421124828532,Saracatinib,OHSU_HNSCC_derm001
13162,10326,Blank 490,3,K,OHSU_HNSCC_derm001,23,0.487,0.013717421124828532,I-BET 762,OHSU_HNSCC_derm001
13163,10326,Blank 490,3,L,OHSU_HNSCC_derm001,23,0.454,0.013717421124828532,Neratinib (HKI-272),OHSU_HNSCC_derm001
13164,10326,Blank 490,3,M,OHSU_HNSCC_derm001,23,0.492,0.013717421124828532,Ginsenoside Rb2,OHSU_HNSCC_derm001
13165,10326,Blank 490,3,N,OHSU_HNSCC_derm001,23,0.482,0.013717421124828532,Crizotinib,OHSU_HNSCC_derm001
13166,10326,Blank 490,3,O,OHSU_HNSCC_derm001,23,0.52,0.013717421124828532,MGCD-265,OHSU_HNSCC_derm001
13167,10326,Blank 490,3,P,OHSU_HNSCC_derm001,23,0.423,0.013717421124828532,Erlotinib,OHSU_HNSCC_derm001
13168,10326,Blank 490,3,A,OHSU_HNSCC_derm001,24,0.402,0,NONE,OHSU_HNSCC_derm001
13169,10326,Blank 490,3,B,OHSU_HNSCC_derm001,24,0.411,0,NONE,OHSU_HNSCC_derm001
13170,10326,Blank 490,3,C,OHSU_HNSCC_derm001,24,0.415,0,NONE,OHSU_HNSCC_derm001
13171,10326,Blank 490,3,D,OHSU_HNSCC_derm001,24,0.398,0,NONE,OHSU_HNSCC_derm001
13172,10326,Blank 490,3,E,OHSU_HNSCC_derm001,24,0.423,0,NONE,OHSU_HNSCC_derm001
13173,10326,Blank 490,3,F,OHSU_HNSCC_derm001,24,0.435,0,NONE,OHSU_HNSCC_derm001
13174,10326,Blank 490,3,G,OHSU_HNSCC_derm001,24,0.414,0,NONE,OHSU_HNSCC_derm001
13175,10326,Blank 490,3,H,OHSU_HNSCC_derm001,24,0.437,0,NONE,OHSU_HNSCC_derm001
13176,10326,Blank 490,3,I,OHSU_HNSCC_derm001,24,0.417,0,NONE,OHSU_HNSCC_derm001
13177,10326,Blank 490,3,J,OHSU_HNSCC_derm001,24,0.426,0,NONE,OHSU_HNSCC_derm001
13178,10326,Blank 490,3,K,OHSU_HNSCC_derm001,24,0.415,0,NONE,OHSU_HNSCC_derm001
13179,10326,Blank 490,3,L,OHSU_HNSCC_derm001,24,0.466,0,NONE,OHSU_HNSCC_derm001
13180,10326,Blank 490,3,M,OHSU_HNSCC_derm001,24,0.429,0,NONE,OHSU_HNSCC_derm001
13181,10326,Blank 490,3,N,OHSU_HNSCC_derm001,24,0.468,0,NONE,OHSU_HNSCC_derm001
13182,10326,Blank 490,3,O,OHSU_HNSCC_derm001,24,0.451,0,NONE,OHSU_HNSCC_derm001
13183,10326,Blank 490,3,P,OHSU_HNSCC_derm001,24,0.45,0,NONE,OHSU_HNSCC_derm001
13184,10326,Blank 490,3,A,OHSU_HNSCC_derm001,note,NA,,,
13185,10326,Blank 490,3,B,OHSU_HNSCC_derm001,note,NA,,,
13186,10326,Blank 490,3,C,OHSU_HNSCC_derm001,note,NA,,,
13187,10326,Blank 490,3,D,OHSU_HNSCC_derm001,note,NA,,,
13188,10326,Blank 490,3,E,OHSU_HNSCC_derm001,note,NA,,,
13189,10326,Blank 490,3,F,OHSU_HNSCC_derm001,note,NA,,,
13190,10326,Blank 490,3,G,OHSU_HNSCC_derm001,note,NA,,,
13191,10326,Blank 490,3,H,OHSU_HNSCC_derm001,note,NA,,,
13192,10326,Blank 490,3,I,OHSU_HNSCC_derm001,note,NA,,,
13193,10326,Blank 490,3,J,OHSU_HNSCC_derm001,note,NA,,,
13194,10326,Blank 490,3,K,OHSU_HNSCC_derm001,note,NA,,,
13195,10326,Blank 490,3,L,OHSU_HNSCC_derm001,note,NA,,,
13196,10326,Blank 490,3,M,OHSU_HNSCC_derm001,note,NA,,,
13197,10326,Blank 490,3,N,OHSU_HNSCC_derm001,note,NA,,,
13198,10326,Blank 490,3,O,OHSU_HNSCC_derm001,note,NA,,,
13199,10326,Blank 490,3,P,OHSU_HNSCC_derm001,note,NA,,,
13200,10326,Blank 490,1,A,OHSU_HNSCC_derm002,1,-0.068,10;10, JQ1;BEZ235,OHSU_HNSCC_derm002
13201,10326,Blank 490,1,B,OHSU_HNSCC_derm002,1,0.184,10,Lucitanib ,OHSU_HNSCC_derm002
13202,10326,Blank 490,1,C,OHSU_HNSCC_derm002,1,-0.041,10,Resveratrol,OHSU_HNSCC_derm002
13203,10326,Blank 490,1,D,OHSU_HNSCC_derm002,1,0.127,10,Pelitinib (EKB-569) ,OHSU_HNSCC_derm002
13204,10326,Blank 490,1,E,OHSU_HNSCC_derm002,1,-0.05,10,Bicalutamide,OHSU_HNSCC_derm002
13205,10326,Blank 490,1,F,OHSU_HNSCC_derm002,1,0.218,10,Methotrexate ,OHSU_HNSCC_derm002
13206,10326,Blank 490,1,G,OHSU_HNSCC_derm002,1,-0.061,10,Midostaurin (PKC-412),OHSU_HNSCC_derm002
13207,10326,Blank 490,1,H,OHSU_HNSCC_derm002,1,0.129,10,Gefitinib,OHSU_HNSCC_derm002
13208,10326,Blank 490,1,I,OHSU_HNSCC_derm002,1,-0.063,10,Ceritinib (LDK378),OHSU_HNSCC_derm002
13209,10326,Blank 490,1,J,OHSU_HNSCC_derm002,1,0.14,10,Tamatinib/R406,OHSU_HNSCC_derm002
13210,10326,Blank 490,1,K,OHSU_HNSCC_derm002,1,-0.066,10,Bosutinib,OHSU_HNSCC_derm002
13211,10326,Blank 490,1,L,OHSU_HNSCC_derm002,1,0.006,10,PI-103,OHSU_HNSCC_derm002
13212,10326,Blank 490,1,M,OHSU_HNSCC_derm002,1,-0.044,10,Glycyrrhizin,OHSU_HNSCC_derm002
13213,10326,Blank 490,1,N,OHSU_HNSCC_derm002,1,0.211,10,Luteolin (direct interaction),OHSU_HNSCC_derm002
13214,10326,Blank 490,1,O,OHSU_HNSCC_derm002,1,-0.057,10,GSK-690693,OHSU_HNSCC_derm002
13215,10326,Blank 490,1,P,OHSU_HNSCC_derm002,1,0.158,10,Ibrutinib,OHSU_HNSCC_derm002
13216,10326,Blank 490,1,A,OHSU_HNSCC_derm002,2,-0.072,3.33333;3.33333, JQ1;BEZ235,OHSU_HNSCC_derm002
13217,10326,Blank 490,1,B,OHSU_HNSCC_derm002,2,0.277,3.3333333333333335,Lucitanib ,OHSU_HNSCC_derm002
13218,10326,Blank 490,1,C,OHSU_HNSCC_derm002,2,-0.047,3.3333333333333335,Resveratrol,OHSU_HNSCC_derm002
13219,10326,Blank 490,1,D,OHSU_HNSCC_derm002,2,0.2,3.3333333333333335,Pelitinib (EKB-569) ,OHSU_HNSCC_derm002
13220,10326,Blank 490,1,E,OHSU_HNSCC_derm002,2,-0.058,3.3333333333333335,Bicalutamide,OHSU_HNSCC_derm002
13221,10326,Blank 490,1,F,OHSU_HNSCC_derm002,2,0.391,3.3333333333333335,Methotrexate ,OHSU_HNSCC_derm002
13222,10326,Blank 490,1,G,OHSU_HNSCC_derm002,2,-0.071,3.3333333333333335,Midostaurin (PKC-412),OHSU_HNSCC_derm002
13223,10326,Blank 490,1,H,OHSU_HNSCC_derm002,2,0.246,3.3333333333333335,Gefitinib,OHSU_HNSCC_derm002
13224,10326,Blank 490,1,I,OHSU_HNSCC_derm002,2,-0.062,3.3333333333333335,Ceritinib (LDK378),OHSU_HNSCC_derm002
13225,10326,Blank 490,1,J,OHSU_HNSCC_derm002,2,0.216,3.3333333333333335,Tamatinib/R406,OHSU_HNSCC_derm002
13226,10326,Blank 490,1,K,OHSU_HNSCC_derm002,2,-0.066,3.3333333333333335,Bosutinib,OHSU_HNSCC_derm002
13227,10326,Blank 490,1,L,OHSU_HNSCC_derm002,2,0.015,3.3333333333333335,PI-103,OHSU_HNSCC_derm002
